nombre,op1,op,op2,time
cesar,33,/,18,2.775411129
cesar,11,/,51,1.56445384
cesar,88,+,25,3.298633814
cesar,20,/,43,1.580528975
cesar,72,+,78,3.066541195
cesar,81,+,54,3.051411152
cesar,2,+,52,1.995512009
cesar,25,*,74,16.15210295
cesar,13,-,91,7.778383017
cesar,59,/,97,1.872426033
cesar,7,/,84,1.425336838
cesar,7,+,63,2.064543009
cesar,10,*,42,2.620134115
cesar,25,+,10,1.90071106
cesar,47,/,87,3.605298996
cesar,17,-,63,6.472018957
cesar,98,+,57,4.289659023
cesar,95,*,45,18.66762805
cesar,13,/,71,1.989788771
cesar,25,+,85,3.207317829
cesar,8,*,84,6.804862976
cesar,62,*,49,18.63692212
cesar,90,+,63,3.844142914
cesar,13,/,55,3.033878088
cesar,70,/,9,8.341681719
cesar,20,*,12,3.759468079
cesar,21,/,24,1.825540066
cesar,63,-,30,2.333251953
cesar,92,+,10,2.484666109
cesar,72,/,15,8.118414879
cesar,37,*,19,19.14647102
cesar,89,/,48,9.905122042
cesar,52,*,20,5.249161959
cesar,96,-,54,3.273611069
cesar,15,-,79,13.31774998
cesar,82,/,73,2.313528061
cesar,89,-,14,3.422458172
cesar,21,-,74,4.753571749
cesar,53,+,92,3.644753933
cesar,33,+,15,2.642072201
cesar,77,/,98,1.826078176
cesar,39,+,0,2.153978825
cesar,66,+,54,3.352768898
cesar,48,*,20,3.089238167
cesar,5,-,13,2.475920677
cesar,93,/,58,2.518065929
cesar,69,-,98,4.750313997
cesar,17,+,82,2.919727802
cesar,98,-,50,2.461504936
cesar,18,+,31,2.948378325
cesar,67,*,46,17.36981201
cesar,50,/,49,2.08608079
cesar,10,/,6,1.934171915
cesar,67,*,30,7.835098267
cesar,8,-,16,2.372061729
cesar,35,-,70,2.396687984
cesar,35,+,78,3.805402994
cesar,0,-,0,1.470953941
cesar,57,-,87,2.483515978
cesar,59,-,65,7.895647526
cesar,24,*,64,16.81112289
cesar,44,-,16,3.806596041
cesar,34,/,96,1.914738178
cesar,65,/,6,8.172025919
cesar,89,-,83,2.318073273
cesar,39,+,18,9.634535789
cesar,22,-,73,7.87225008
cesar,28,-,37,3.482781887
cesar,44,+,90,3.590531111
cesar,90,+,97,2.783596039
cesar,37,-,30,2.008895874
cesar,22,/,98,1.683074951
cesar,32,/,48,1.67729497
cesar,64,*,28,15.84552693
cesar,70,/,33,2.322525263
cesar,24,/,16,2.002868891
cesar,92,/,46,4.495624781
cesar,33,+,29,4.830568075
cesar,57,-,47,1.771203279
cesar,43,-,47,2.65751195
cesar,69,/,30,1.905542135
cesar,27,*,35,15.28113985
cesar,2,+,78,1.995513201
cesar,75,-,32,5.628218889
cesar,76,/,86,1.933357954
cesar,72,+,26,2.541791201
cesar,65,*,17,14.7097652
cesar,75,-,74,1.779139042
cesar,45,*,56,15.92399836
cesar,34,-,40,2.210906982
cesar,85,/,4,6.78140521
cesar,5,/,87,1.575783968
cesar,58,*,10,2.120970011
cesar,15,-,96,6.28387475
cesar,48,+,10,2.36898303
cesar,26,*,33,13.23548388
cesar,25,+,78,3.608667135
cesar,65,/,98,1.727477789
cesar,2,+,90,2.16271615
cesar,51,-,65,2.703826904
cesar,45,/,66,1.860316277
cesar,76,/,99,2.251934052
cesar,88,+,14,3.231750011
cesar,56,/,80,1.794157743
cesar,72,/,8,2.393381119
cesar,65,/,33,2.341850758
cesar,80,*,60,3.558161974
cesar,85,/,19,11.68417788
cesar,85,*,8,8.985189915
cesar,81,*,76,16.65308213
cesar,4,/,6,1.887566805
cesar,92,-,82,2.204093933
cesar,7,-,19,2.32881999
cesar,80,-,41,3.50788784
cesar,12,/,8,1.736593962
cesar,26,+,23,3.768517017
cesar,50,*,56,18.75013304
cesar,42,/,60,24.98457694
cesar,86,*,91,20.85198379
cesar,67,*,71,14.91026902
cesar,88,/,97,1.963816166
cesar,14,*,47,12.96659398
cesar,25,/,89,2.706020832
cesar,79,*,18,15.26196003
cesar,8,-,53,8.825861931
cesar,2,*,10,1.674696922
cesar,58,*,29,19.90556073
cesar,43,+,1,1.665183306
cesar,65,*,60,5.735077143
cesar,0,+,12,1.630381107
cesar,69,*,28,16.65634513
cesar,6,/,38,1.65180397
cesar,69,-,14,4.534296036
cesar,81,*,22,12.01654792
cesar,48,/,9,4.214225054
cesar,59,-,99,3.539666891
cesar,61,/,64,1.936758041
cesar,18,+,97,5.389126301
cesar,41,/,24,3.018819094
cesar,69,+,5,2.830558062
cesar,66,-,19,6.412960052
cesar,64,*,58,14.30462408
cesar,86,*,83,35.88006592
cesar,61,/,94,1.928988934
cesar,6,*,84,7.75022006
cesar,49,*,86,15.62436032
cesar,81,+,87,3.347904921
cesar,60,*,99,6.576781988
cesar,21,-,44,2.976434946
cesar,39,-,86,6.131313801
cesar,5,+,59,2.508043051
cesar,12,/,41,1.629906893
cesar,18,*,96,16.04103184
cesar,77,*,77,18.41058111
cesar,29,+,48,3.475852013
cesar,90,-,62,3.010063887
cesar,69,*,30,8.141574144
cesar,40,-,63,2.851424694
cesar,37,-,82,6.481864929
cesar,9,/,11,1.526358604
cesar,20,*,76,4.873212099
cesar,58,*,79,15.41537213
cesar,40,-,89,3.613245964
cesar,30,/,74,1.547626972
cesar,70,-,68,2.314477921
cesar,2,+,97,1.736053944
cesar,56,-,20,2.24962306
cesar,91,*,21,11.59436107
cesar,77,*,76,30.70246196
cesar,75,*,67,16.97410488
cesar,87,/,99,2.019428015
cesar,55,+,26,3.893352032
cesar,50,/,74,1.382076025
cesar,66,*,94,15.88384795
cesar,28,-,79,4.168585062
cesar,33,*,77,15.18147707
cesar,93,/,24,4.834719658
cesar,31,+,56,3.732146978
cesar,90,/,59,1.943018913
cesar,55,/,89,1.844255447
cesar,56,/,41,1.780371904
cesar,18,*,55,29.23073983
cesar,98,/,12,7.300439119
cesar,83,/,81,2.138476133
cesar,44,*,13,12.12720799
cesar,13,/,6,2.013684988
cesar,49,/,80,2.839570761
cesar,13,/,94,2.415336847
cesar,96,+,86,4.343778849
cesar,38,-,46,2.327971697
cesar,10,-,2,1.980175734
cesar,90,+,78,2.676074028
cesar,40,+,20,1.676306963
cesar,68,/,94,1.663301229
cesar,72,*,27,11.9948318
cesar,39,*,17,14.63103175
cesar,17,+,14,1.992947817
cesar,99,-,60,1.958250046
cesar,87,-,16,3.540703058
cesar,22,-,68,4.580940962
cesar,97,/,21,3.388850927
cesar,74,*,81,12.04323983
cesar,42,+,51,2.402356863
cesar,67,/,18,5.25330925
cesar,62,-,34,3.70181489
cesar,69,*,16,14.67957878
cesar,58,*,7,5.74679184
cesar,94,*,89,20.67213202
cesar,16,/,15,2.138147831
cesar,80,+,60,2.224246025
cesar,33,*,93,15.61307621
cesar,17,+,7,2.004306793
cesar,81,*,52,13.03312397
cesar,97,/,3,20.66401386
cesar,99,-,52,5.83381319
cesar,19,/,86,2.208812952
cesar,99,/,67,1.877763987
cesar,86,-,8,2.031291008
cesar,38,+,73,5.674021006
cesar,60,/,58,2.187843084
cesar,16,+,26,2.248799086
cesar,40,*,4,2.228287935
cesar,60,+,4,1.725100756
cesar,73,/,18,3.114128113
cesar,24,+,14,2.141390085
cesar,98,-,68,1.863918066
cesar,76,+,69,4.364033937
cesar,37,/,59,1.547674894
cesar,50,+,72,2.193598032
cesar,65,*,87,19.892416
cesar,44,-,14,2.622737885
cesar,71,-,88,3.730059862
cesar,96,-,77,3.238476038
cesar,35,+,53,3.231516361
cesar,23,-,97,11.86438298
cesar,8,*,30,2.664010048
cesar,6,/,2,1.538429976
cesar,54,-,19,8.861268044
cesar,30,*,75,4.844915152
cesar,26,/,37,2.553198099
cesar,39,-,16,2.802807093
cesar,78,+,80,3.936737061
cesar,53,+,71,3.052735806
cesar,41,+,18,3.992954969
cesar,53,*,42,13.47416282
cesar,81,+,71,2.588568926
cesar,53,*,80,9.629842997
cesar,7,-,1,1.609526873
cesar,30,/,71,1.715399265
cesar,25,/,71,1.499015093
cesar,54,/,97,1.417811155
cesar,0,+,69,1.89186573
cesar,75,*,13,12.44825792
cesar,13,/,12,1.856183767
cesar,60,-,41,3.39925313
cesar,39,-,62,3.73210001
cesar,59,-,22,4.78764081
cesar,90,-,56,4.266942978
cesar,79,/,95,1.999281168
cesar,37,-,81,9.527935982
cesar,85,+,56,3.820940018
cesar,87,*,42,15.02862811
cesar,20,/,33,1.589502811
cesar,34,+,73,3.722879887
cesar,45,-,61,3.456841946
cesar,85,/,57,2.032563925
cesar,82,-,23,13.30277395
cesar,44,*,56,26.66495895
cesar,60,-,90,2.524671078
cesar,84,+,76,3.210371733
cesar,42,*,69,14.67617631
cesar,50,-,53,2.472763777
cesar,17,-,53,3.62412405
cesar,57,/,25,2.195240021
cesar,60,-,63,5.577123165
cesar,25,-,37,3.624973059
cesar,82,+,51,2.445008755
cesar,45,/,42,1.700835943
cesar,76,+,61,3.543449163
cesar,22,+,53,2.962354183
cesar,5,*,14,4.586876154
cesar,31,+,75,5.791799068
cesar,73,/,6,4.522818089
cesar,29,/,72,1.83784914
cesar,0,*,30,1.887982845
cesar,94,-,95,2.472216845
cesar,63,/,98,1.589204073
cesar,15,*,12,16.95667505
cesar,22,+,27,3.634028912
cesar,70,/,24,3.366883755
cesar,95,+,3,1.900475025
cesar,71,*,5,4.527429819
cesar,1,+,41,1.772342205
cesar,42,+,65,2.50453496
cesar,25,-,34,2.376008034
cesar,41,/,67,3.972701073
cesar,85,/,81,2.175996065
cesar,48,*,12,12.29596996
cesar,7,-,24,2.620098114
cesar,42,/,85,1.919744015
cesar,0,-,92,2.972146988
cesar,58,-,78,2.74350214
cesar,46,+,51,4.080728769
cesar,93,+,99,5.920749187
cesar,44,*,10,2.029327869
cesar,6,-,86,2.683737993
cesar,84,*,41,19.06038713
cesar,37,+,74,5.775074005
cesar,38,-,55,5.481497765
cesar,97,/,66,1.711175919
cesar,32,*,51,11.76547265
cesar,87,+,33,3.177188873
cesar,3,+,22,1.575877905
cesar,71,-,93,3.360944033
cesar,33,*,75,16.32255411
cesar,2,-,65,2.290447235
cesar,38,*,65,18.08465481
cesar,76,/,89,2.402493
cesar,39,-,99,2.653301001
cesar,28,/,91,1.977421761
cesar,2,*,85,5.200565815
cesar,30,/,2,2.130923986
cesar,17,-,84,6.760200977
cesar,40,+,39,2.123991251
cesar,78,+,90,2.699608088
cesar,96,*,75,15.94432592
cesar,4,*,1,4.619303942
cesar,64,-,89,13.46343207
cesar,46,*,97,35.03501797
cesar,3,+,32,1.848350763
cesar,77,/,27,3.886269808
cesar,62,*,24,14.87477183
cesar,78,*,27,33.90637898
cesar,56,*,51,17.40589309
cesar,35,*,59,16.47453189
cesar,47,/,20,2.014693737
cesar,37,-,67,2.509618044
cesar,9,+,41,2.266250134
cesar,94,-,44,2.534271002
cesar,50,/,8,3.315108776
cesar,84,-,85,3.482485056
cesar,22,-,92,2.55455184
cesar,1,-,62,4.670504093
cesar,76,/,11,3.255795956
cesar,70,+,16,1.995431185
cesar,37,-,54,2.626847029
cesar,14,/,77,1.741612911
cesar,79,-,16,4.342022181
cesar,4,-,84,5.003234625
cesar,52,+,17,2.463456869
cesar,39,+,74,7.187826157
cesar,37,*,97,17.95240879
cesar,42,-,30,2.355597734
cesar,40,-,82,2.590200901
cesar,65,+,82,2.898463011
cesar,12,*,16,10.10937405
cesar,90,+,46,2.497714758
cesar,67,-,97,2.598653078
cesar,26,+,86,2.887382984
cesar,44,/,67,1.921653271
cesar,52,+,52,2.378301144
cesar,53,+,59,2.804222107
cesar,16,/,75,1.665313959
cesar,83,-,51,3.11145401
cesar,95,-,19,5.434039116
cesar,89,*,84,21.436023
cesar,71,+,31,2.455313921
cesar,6,-,46,2.359142065
cesar,13,-,17,2.196137905
cesar,7,+,69,3.762546778
cesar,76,/,68,1.853091002
cesar,1,-,10,1.77176404
cesar,7,*,17,5.749871254
cesar,58,*,27,12.2626369
cesar,34,*,95,15.91535401
cesar,5,*,60,2.782218933
cesar,42,/,75,1.998380184
cesar,73,/,54,1.736814022
cesar,1,/,54,1.586313248
cesar,76,-,72,1.739825249
cesar,63,/,68,2.129560947
cesar,43,/,20,1.960701942
cesar,7,-,93,9.551647186
cesar,15,-,21,2.683390856
cesar,39,+,59,3.199001074
cesar,96,+,50,2.234945059
cesar,14,*,48,11.68710518
cesar,81,/,45,2.151900053
cesar,73,-,23,2.076065063
cesar,24,*,16,11.1846981
cesar,68,-,41,2.858942986
cesar,58,-,7,2.782582045
cesar,66,+,0,1.552847147
cesar,86,*,35,12.99453783
cesar,82,/,32,2.250231028
cesar,29,/,29,2.050546885
cesar,98,-,31,4.854755163
cesar,60,-,34,2.542677164
cesar,56,/,44,1.968739748
cesar,62,/,84,1.834412098
cesar,48,-,77,4.163743019
cesar,62,*,35,14.31852698
cesar,2,/,79,1.574519157
cesar,76,/,44,1.501688242
cesar,17,*,82,14.14955306
cesar,77,/,32,1.660562754
cesar,96,+,22,2.790126085
cesar,3,*,67,5.797957897
cesar,95,+,11,2.300339937
cesar,61,-,76,3.056252956
cesar,22,*,75,11.98785996
cesar,90,-,0,1.797191858
cesar,76,*,57,18.105865
cesar,41,+,67,2.857186794
cesar,1,+,98,2.087220907
cesar,89,/,58,1.94063735
cesar,80,/,19,4.942972898
cesar,53,+,76,3.188125849
cesar,75,/,26,2.698263168
cesar,51,/,79,1.978971958
cesar,0,+,4,1.643825293
cesar,49,/,20,1.886643887
cesar,58,*,65,15.53405905
cesar,1,+,59,1.692375898
cesar,93,*,74,16.75526404
cesar,57,-,75,2.895080805
cesar,75,*,94,16.16208291
cesar,86,*,80,9.572488785
cesar,88,-,79,2.985861778
cesar,30,+,80,2.17654705
cesar,70,/,63,1.840518713
cesar,57,/,43,2.541145802
cesar,0,/,69,2.024044991
cesar,13,/,32,1.711584806
cesar,16,-,85,12.17120099
cesar,74,*,65,13.62861586
cesar,89,+,93,3.727676868
cesar,0,-,86,2.421952009
cesar,79,-,71,2.011698008
cesar,43,/,92,2.621819019
cesar,33,-,94,4.410987854
cesar,87,/,65,1.962236166
cesar,59,-,76,4.980113983
cesar,15,+,37,5.498481035
cesar,90,/,78,4.992873907
cesar,17,/,45,2.753663063
cesar,42,/,9,3.491289139
cesar,97,/,15,8.865116119
cesar,25,+,24,3.768688202
cesar,77,+,86,4.404675961
cesar,79,+,53,3.695567846
cesar,35,+,55,4.080933094
cesar,61,-,29,4.942241669
cesar,22,*,92,13.73726392
cesar,93,*,12,14.0465343
cesar,71,+,80,3.365249157
cesar,34,*,47,41.6476779
cesar,65,/,26,3.405247927
cesar,76,-,67,2.704281092
cesar,45,/,91,2.774842024
cesar,34,-,18,3.012365818
cesar,67,+,79,5.786895275
cesar,40,/,56,2.493732214
cesar,52,+,45,3.286082983
cesar,39,+,12,2.721235991
cesar,28,-,29,2.247421026
cesar,45,*,51,11.30579972
cesar,74,+,79,4.453500032
cesar,71,-,43,5.987518311
cesar,24,+,60,2.299761057
cesar,56,-,90,2.80806613
cesar,76,*,21,10.3222661
cesar,77,+,10,2.724853992
cesar,44,-,48,2.61119318
cesar,4,/,87,1.69052887
cesar,53,+,21,2.888027906
cesar,53,/,57,1.689867973
cesar,64,+,18,5.017910004
cesar,39,*,99,18.0704751
cesar,60,-,76,2.318289995
cesar,13,/,99,1.567538977
cesar,75,-,96,2.680873871
cesar,80,-,9,2.869357824
cesar,85,-,54,5.162495136
cesar,26,-,26,1.998433113
cesar,44,/,7,3.494227886
cesar,15,/,24,1.550845861
cesar,99,*,87,17.48734093
cesar,76,-,24,3.658636093
cesar,97,*,57,16.71816707
cesar,14,+,28,3.56328702
cesar,16,-,50,3.193802834
cesar,41,-,58,2.738540888
cesar,71,*,33,12.68519282
cesar,30,*,44,6.693156719
cesar,81,*,96,12.14558387
cesar,30,-,61,3.224027157
cesar,18,-,50,2.543143272
cesar,68,-,32,7.098098755
cesar,52,-,13,4.724677086
cesar,37,+,14,3.720197201
cesar,78,/,66,2.03106308
cesar,19,*,96,12.29426503
cesar,9,*,27,4.374044895
cesar,42,-,64,4.270005941
cesar,86,+,17,8.400411129
cesar,50,*,39,17.09878206
cesar,69,*,76,21.76016402
cesar,28,*,16,12.97550917
cesar,94,/,7,8.451189041
cesar,20,/,40,2.483764887
cesar,50,/,77,1.492048025
cesar,95,*,25,13.0206871
cesar,29,*,28,16.08919406
cesar,45,*,70,12.67280316
cesar,35,+,68,3.013731003
cesar,40,-,81,2.654438019
cesar,93,*,57,15.00401306
cesar,14,+,68,5.610931873
cesar,63,+,22,2.766463995
cesar,55,-,64,4.911713123
cesar,81,+,11,2.346612215
cesar,22,/,62,1.510190964
cesar,94,+,98,3.676870108
cesar,10,/,81,2.102993965
cesar,6,-,47,5.726783037
cesar,88,/,89,1.772879839
cesar,57,+,58,2.785484076
cesar,33,/,52,1.599436998
cesar,32,*,43,13.00703716
cesar,6,-,34,2.420109034
cesar,76,/,65,1.782571077
cesar,63,*,61,14.55636191
cesar,39,-,62,6.95423317
cesar,63,-,45,5.434435844
cesar,37,-,86,22.01605916
cesar,98,*,42,16.75865388
cesar,77,*,65,16.25649405
cesar,15,/,34,1.986181974
cesar,93,+,71,3.541777849
cesar,4,+,95,2.475240946
cesar,66,/,43,1.77183795
cesar,57,-,74,4.321105957
cesar,56,-,44,2.639264822
cesar,75,+,11,3.423590899
cesar,87,+,30,2.512076139
cesar,85,*,38,20.32507491
cesar,54,*,11,9.291276932
cesar,72,+,98,3.531834841
cesar,65,-,49,8.317121029
cesar,70,+,64,2.524294853
cesar,45,+,17,2.784002066
cesar,91,-,51,2.123348951
cesar,79,-,63,2.757224798
cesar,15,-,75,4.075886726
cesar,0,-,92,2.717933178
cesar,53,-,76,8.40602684
cesar,60,/,5,2.76376605
cesar,19,+,78,2.847114086
cesar,45,-,83,15.64059901
cesar,44,*,27,12.90688896
cesar,51,*,76,22.71221304
cesar,38,+,79,11.64955068
cesar,42,/,36,2.223835945
cesar,58,-,39,2.850049019
cesar,64,*,70,6.727406025
cesar,93,-,8,2.121676922
cesar,24,-,17,2.401866198
cesar,95,-,26,4.869799137
cesar,46,/,77,1.744252205
cesar,92,-,10,3.676782846
cesar,90,+,87,2.77265501
cesar,30,-,32,2.117228985
cesar,52,+,19,3.205749989
cesar,16,-,57,15.04573607
cesar,40,/,56,2.186870098
cesar,48,*,56,16.36414099
cesar,62,-,3,2.274330854
cesar,59,-,49,2.118605614
cesar,72,+,69,3.320003986
cesar,59,*,64,31.35129619
cesar,14,*,19,12.04821801
cesar,14,-,31,2.739188194
cesar,60,/,52,2.246103764
cesar,33,/,5,3.328602791
cesar,75,*,36,15.58124995
cesar,11,*,45,9.122901917
cesar,94,-,89,3.683371067
cesar,92,-,71,2.484138966
cesar,28,*,48,15.3218658
cesar,81,*,58,14.10859728
cesar,13,*,40,5.647410154
cesar,27,+,28,4.137404203
cesar,19,*,7,2.963130713
cesar,6,/,37,1.638105869
cesar,11,*,34,10.86714411
cesar,48,-,11,2.892259121
cesar,55,*,99,13.54511118
cesar,10,/,8,1.854281902
cesar,11,-,65,3.598180056
cesar,84,*,11,10.63214111
cesar,32,-,22,2.444920778
cesar,87,*,39,17.95146704
cesar,15,-,24,2.052223921
cesar,47,*,26,33.35778999
cesar,65,*,43,13.57291913
cesar,27,*,19,12.99529624
cesar,82,*,58,15.31712699
cesar,38,-,51,7.932183981
cesar,93,-,83,5.697330952
cesar,62,*,67,15.10234904
cesar,8,/,70,2.007631063
cesar,11,-,83,3.499435663
cesar,45,-,65,2.284674644
cesar,80,*,83,5.476267099
cesar,66,/,28,3.942762852
cesar,92,+,71,2.867534876
cesar,75,*,35,43.20431685
cesar,52,-,18,2.452847719
cesar,11,*,3,1.54916811
cesar,42,*,82,13.88618398
cesar,70,/,68,1.808249712
cesar,47,-,47,1.882311821
cesar,0,*,8,1.507132053
cesar,67,/,67,1.52848196
cesar,97,-,61,8.374592066
cesar,98,/,18,12.96196723
cesar,39,+,99,3.128287554
cesar,79,/,30,1.815528154
cesar,92,*,35,15.50489807
cesar,61,+,18,2.534518003
cesar,48,+,3,1.742260218
cesar,21,/,97,1.556620121
cesar,42,*,62,13.22743583
cesar,22,+,32,2.883276939
cesar,36,*,58,89.36877179
cesar,61,+,31,2.304311991
cesar,63,/,25,3.573628187
cesar,63,-,47,9.681362152
cesar,92,+,81,2.811358929
cesar,91,-,10,1.934442997
cesar,66,+,45,8.111768007
cesar,45,/,21,1.924916983
cesar,94,-,5,2.033136845
cesar,56,-,28,2.201305866
cesar,51,*,66,12.29950309
cesar,32,/,81,1.83869195
cesar,92,-,0,1.731858253
cesar,94,-,38,6.956875086
cesar,97,*,88,13.8547883
cesar,79,*,63,15.48038507
cesar,29,+,13,2.766342878
cesar,65,+,85,3.000423908
cesar,96,-,98,2.120611906
cesar,8,+,86,1.707108021
cesar,46,*,48,13.44008374
cesar,98,/,69,2.303996801
cesar,16,-,70,4.640240908
cesar,21,+,10,1.708525181
cesar,76,*,76,60.37049007
cesar,73,/,18,5.835830927
cesar,43,/,75,1.610566139
cesar,51,-,37,2.347884178
cesar,54,/,80,1.549260616
cesar,46,/,26,2.150466204
cesar,74,*,81,13.02757215
cesar,80,-,45,2.001000881
cesar,20,/,43,1.422781944
cesar,31,/,25,3.929347038
cesar,35,+,84,3.14497304
cesar,75,-,19,5.081680059
cesar,59,+,63,3.122607708
cesar,68,/,79,1.575603008
cesar,88,*,88,13.00089407
cesar,63,+,83,2.669997692
cesar,43,*,62,12.87762499
cesar,31,*,36,12.65875101
cesar,14,-,74,2.795900345
cesar,23,/,99,1.505823851
cesar,85,-,54,6.94706583
cesar,55,-,45,2.681291819
cesar,30,-,35,2.207511902
cesar,94,-,47,4.928305149
cesar,56,*,27,25.98286009
cesar,74,*,26,14.43679523
cesar,21,*,86,10.33310199
cesar,93,*,20,4.486222029
cesar,51,*,7,3.717768908
cesar,34,/,2,2.121628046
cesar,49,/,58,1.46604991
cesar,77,-,63,1.754738808
cesar,30,-,79,6.610785007
cesar,63,+,78,3.635432005
cesar,32,-,25,2.145362139
cesar,81,*,76,15.067801
cesar,37,*,86,15.34074211
cesar,82,+,68,3.572989941
cesar,49,-,1,1.76375103
cesar,2,/,45,1.434728861
cesar,36,+,68,10.98791885
cesar,5,+,17,1.673811913
cesar,12,/,93,1.499816895
cesar,42,*,85,12.71986818
cesar,77,/,67,1.662194252
cesar,98,/,73,1.583081961
cesar,82,*,17,11.64950705
cesar,81,/,2,2.320772171
cesar,99,/,10,2.868251085
cesar,80,/,78,1.909977913
cesar,6,*,50,1.985133886
cesar,86,+,65,4.380073071
cesar,68,/,1,2.205207109
cesar,17,*,56,12.27473617
cesar,56,*,49,15.61524487
cesar,40,/,88,27.47422004
cesar,35,-,16,4.226696253
cesar,92,*,28,15.38586473
cesar,77,*,1,2.003933907
cesar,98,/,57,1.784780979
cesar,67,*,92,15.99955416
cesar,96,*,75,14.81609392
cesar,39,-,70,2.892164946
cesar,54,-,49,1.943994761
cesar,1,/,12,1.393210888
cesar,55,+,47,3.769444942
cesar,8,*,4,1.654499054
cesar,46,-,75,5.226763964
cesar,31,*,72,12.7297101
cesar,14,-,48,4.082259893
cesar,49,+,78,4.130825996
cesar,60,/,8,3.134810925
cesar,80,/,93,1.850800037
cesar,30,-,70,2.884380817
cesar,48,*,68,16.95890164
cesar,65,-,35,2.324853182
cesar,87,-,14,3.740134239
cesar,72,/,7,2.230359077
cesar,87,/,99,1.800131083
cesar,44,*,2,2.532684088
cesar,7,*,69,6.66470933
cesar,45,+,32,2.797502756
cesar,74,+,87,9.282144785
cesar,12,/,11,3.952619553
cesar,3,/,46,1.698374033
cesar,55,+,52,5.034063101
cesar,25,/,68,1.777863979
cesar,70,/,98,2.266675949
cesar,38,-,58,2.795757055
cesar,6,-,57,8.687824726
cesar,95,-,71,3.250431061
cesar,60,/,3,1.997637987
cesar,27,-,37,2.790477037
cesar,20,-,38,2.584501028
cesar,48,*,30,3.947066069
cesar,98,-,72,2.940789938
cesar,16,-,27,3.994415998
cesar,78,*,96,17.01518822
cesar,70,-,30,1.838626146
cesar,37,/,58,1.620633841
cesar,62,/,70,1.703346968
cesar,23,/,62,1.654060125
cesar,91,/,36,2.523720026
cesar,70,*,20,3.285643816
cesar,32,+,1,2.056329012
cesar,79,/,91,1.969361305
cesar,83,/,28,2.317459822
cesar,3,/,9,1.668165922
cesar,75,-,93,3.385242939
cesar,35,+,59,2.677639008
cesar,93,/,50,1.71428299
cesar,38,*,15,11.69514179
cesar,74,-,29,5.854770184
cesar,95,-,74,3.190511942
cesar,77,/,97,1.624820948
cesar,40,+,29,1.995004892
cesar,4,*,29,3.762122631
cesar,50,/,41,3.393878937
cesar,64,/,89,3.345479965
cesar,93,-,1,2.023074865
cesar,84,/,47,2.289000988
cesar,82,/,13,9.443441868
cesar,70,+,5,1.800373793
cesar,28,*,62,15.04106593
cesar,68,+,3,2.050770998
cesar,1,*,65,1.723475933
cesar,63,*,18,11.59806275
cesar,23,+,88,7.978101254
cesar,41,-,75,6.755482197
cesar,43,/,14,2.531852961
cesar,18,-,69,5.777137995
cesar,13,/,63,2.343556881
cesar,32,+,99,4.395909786
cesar,58,+,14,2.356475115
cesar,38,-,40,2.324970245
cesar,54,/,88,1.460919142
cesar,98,*,90,6.62371397
cesar,21,-,94,5.019847155
cesar,37,*,81,13.52891588
cesar,73,+,57,3.114371777
cesar,79,/,5,10.04259396
cesar,74,-,5,2.146009922
cesar,96,-,35,3.152919054
cesar,26,/,23,1.807163239
cesar,99,/,23,3.454429865
cesar,15,*,81,12.19168115
cesar,35,/,16,1.86985302
cesar,97,-,75,4.216893911
cesar,68,+,69,5.845579147
cesar,61,/,27,2.119511127
cesar,20,*,54,3.622466803
cesar,20,-,88,2.787339926
cesar,25,/,64,1.596621752
cesar,40,-,34,1.864551783
cesar,89,/,56,1.790413857
cesar,22,*,79,15.16650128
cesar,42,-,90,5.000914097
cesar,44,/,34,1.980841875
cesar,22,-,46,2.544186831
cesar,83,+,38,3.349381208
cesar,16,-,84,13.44010592
cesar,32,/,54,1.735153198
cesar,77,*,64,15.65328002
cesar,77,-,51,3.82358408
cesar,1,/,46,1.390593052
cesar,12,/,6,1.477733135
cesar,50,+,73,2.610118866
cesar,93,+,61,3.051459789
cesar,21,+,7,1.649142981
cesar,7,+,70,1.577548027
cesar,88,/,23,3.903346062
cesar,85,*,67,13.99654102
cesar,13,+,5,1.598230124
cesar,50,/,42,1.515309095
cesar,48,*,5,6.152348995
cesar,1,-,24,2.656881094
cesar,44,+,51,2.524202108
cesar,47,/,42,1.831936121
cesar,82,-,18,4.70861125
cesar,57,-,58,2.536791801
cesar,72,/,57,2.077734232
cesar,15,-,93,4.411495924
cesar,35,*,89,14.90010381
Alejandro_Rivas,84,*,7,1.127
Alejandro_Rivas,61,+,16,7.782
Alejandro_Rivas,33,+,72,7.982
Alejandro_Rivas,84,/,99,8.994
Alejandro_Rivas,5,/,82,2.761
Alejandro_Rivas,58,-,93,12.041
Alejandro_Rivas,16,/,88,2.157
Alejandro_Rivas,92,-,22,3.772
Alejandro_Rivas,11,*,3,2.822
Alejandro_Rivas,74,-,82,17.099
Alejandro_Rivas,13,/,76,2.228
Alejandro_Rivas,78,-,79,3.283
Alejandro_Rivas,25,-,94,9.055
Alejandro_Rivas,14,+,26,3.920
Alejandro_Rivas,23,*,15,9.119
Alejandro_Rivas,23,-,96,49.219
Alejandro_Rivas,62,/,5,6.433
Alejandro_Rivas,82,-,76,6.666
Alejandro_Rivas,91,*,43,12.349
Alejandro_Rivas,55,-,62,7.272
Alejandro_Rivas,97,/,57,9.367
Alejandro_Rivas,32,-,9,6.562
Alejandro_Rivas,33,-,72,9.440
Alejandro_Rivas,42,*,99,7.000
